start	end	text
7360280	7368560	no ha cambiado la tendencia de alcista bajista cuando esté en esa media móvil de 55 periodos
7368560	7375720	hay que volver a evaluar si hemos llegado a la media móvil de 55 periodos con un tiempo así
7376480	7383400	con el valle verde este desarrollado totalmente y con un valle rojo que lo que nos indicaría
7383400	7390840	nosotros que a partir de aquí y después de que lo dejamos bajista el 14 de marzo del 2024 hasta la
7390840	7398360	fecha del 28 de marzo del 2024 si el precio se mantiene por arriba de la zona de los 60 mil
7398360	7403320	dólares nosotros lo que tendríamos que hacer es comprar más en este punto en una onda c
7403320	7413320	un poquito avanzado esto ya no así compras en onda a o en onda c y para arriba pero no me digan
7413320	7417440	a mí que esto va a seguir subiendo puras velas verdes porque eso no existe estos retrocesos son
7417440	7422600	los que ocupamos nosotros para poder comprar y qué sé cómo se llama este espacio que está aquí se
7422600	7430800	llama lateral previo a que se desarrolle se conoce como lateral y esto tiene tiempo tiene tiempo por
7430800	7438280	supuesto desde el 14 de marzo hasta el 28 de marzo cómo se opera esto aquí viene la parte importante
7438280	7446520	las herramientas de trading que nosotros vamos a utilizar ahí en mi caso yo utilizo y usted ya
7446520	7452160	sabe bien ya le expliqué estos análisis yo los publico en el feed de trading no en el feed de
7453000	7460120	forma gratuita lo vamos a hacer nosotros aquí hoy esta noche aquí en el exchange no aquí
7460120	7466920	estoy donde ya ya estoy lo guiado no ok sí listo mire aquí en el exchange como yo ya tengo el
7466920	7471440	análisis hecho verdad en el gráfico diario he dicho que ese es un lateral entonces yo lo que
7471440	7477640	voy a definir aquí es utilizar la herramienta correcta desde los 75 mil dólares a la parte
7477640	7486600	más baja que va a estar en bueno que podría estar hasta los 55 mil dólares sin cambio de
7486600	7493640	tendencia imagínense usted que estamos diciendo esto y el precio está en 67 mil y estamos diciendo
7493640	7499960	que en un gráfico diario aunque cayera a 55 mil dólares la tendencia alcista del diario seguiría
7499960	7508240	siendo alcista de acuerdo ahora con el squeeze usted puede cambiarlo por el magdi por el rci por
7508240	7513960	el estocástico el estocástico creo que no porque es para temporalidades más bajas cinco minutitos
7513960	7520480	tres minutos un minuto ahora si yo ya sé que esto es un lateral voy a definir el máximo y voy a
7520480	7528480	definir el mínimo tal cual está mi proyección vámonos al exchange en el exchange cómo lo
7528480	7535360	configuro yo lo que voy a hacer es primero irme a la zona de copy trading aquí no copy trading no
7535360	7543520	me voy a grid trading aquí grid trading y me van a esta cuenta yo quiero que usted vea mi historial
7543520	7549960	porque luego la gente dice bueno y eso como eso como funciona funciona no funciona si funciona
7549960	7556960	funciona funciona mire si usted observa bien en este último que hice fue hace poco fue el 15 de marzo
7556960	7566240	del 2024 abrí entré y salí rápido duró dos días le gané un 5.96 por ciento a mil dólares
7566240	7574600	que hice yo nada porque esto está automatizado este fue un neutral de acuerdo en futuros ahora
7574600	7582160	el de futuros yo no lo recomiendo a mí me gusta que usted vea el rendimiento el rendimiento de mi
7582160	7589320	back testing en las dos páginas con dinero de verdad o sea aquí van 100 dólares 100 dólares hay
7589320	7594840	uno de 300 esta fue de 20 mil porque yo para hacer un back testing tengo que meterle bastante o
7594840	7600240	poquito porque no sé cuánto usted le va a meter entonces lo importante es que de todas las que
7600240	7606720	yo he hecho me habrán salido malas unas cuantas pero de ahí casi todo está bañadito de verde la
7606720	7612640	probabilidad entonces que tenemos de perder es bastante baja con un análisis claro y conciso
7612640	7621560	por lo tanto yo me vengo para acá al exchange y me voy a crear aquí vamos ya a operar lo que
7621560	7629080	estamos proyectando lo que estamos proyectando spot grid ese es el que yo voy a utilizar no
7630080	7639920	me voy a spot porque primero esto solamente en bitcoin el exchange técnicamente me dice que
7639920	7647480	el precio puede caer hasta los 62 mil dólares y el máximo hasta los 71 yo opino diferente por lo
7647480	7655560	tanto yo me voy a ir yo me voy a ir a manual como como como analista pues yo en la baja diaria yo
7655560	7664920	le voy a poner 55 mil y en la alta le voy a poner 75 mil listo por qué hay pero y por qué eso es
7664920	7671520	esto yo estoy diciendo que la parte alta de ese rango está por los 74 mil 400 y la parte baja
7671520	7677560	sin cambio de tendencia está en 56 mil dólares entonces yo lo que voy a hacer es automatizar esto
7677560	7682880	para que los próximos 20 días que yo voy a estar en colombia y después en méxico esto esté operando
7682880	7690040	solito y algún dinerito tengo que ganar y en caso de que el precio se desplome todo simplemente yo
7690040	7696920	me quedo con los bitcoin no pierdo mis bitcoin de acuerdo no los pierdo porque ese spot entonces
7696920	7702840	tengo la tranquilidad de saber que estoy invirtiendo un dinero y que en el peor de los casos me voy a
7702840	7712040	quedar con esos bitcoin y en el caso positivo voy a ganar dólares cuál es el miedo ninguno por qué
7712360	7718920	hay conocimiento bien ahora como aquí se pagan comisiones no porque eso es algo que vamos a ver
7718920	7727920	en el punto número ya se lo explico en el con amor a mí me gusta trabajar con amor mire vamos nosotros
7729040	7735040	la diversificación ya la trabajamos allá este el punto 9 controlar controlar las comisiones
7735840	7743040	estoy aquí en este momento ya si usted se fija yo me vengo para acá me voy al exchange y lo que
7743040	7749920	quiero hacer es controlar las comisiones donde estoy aquí de qué depende primero voy a definir
7749920	7755840	cuánto dinero voy a invertir yo me voy con cinco mil dólares ahí o sea yo estoy operando en serio
7755840	7763520	usted no se meta con dinero real usted no se meta con dinero real yo sí usted no de acuerdo yo no
7763520	7769520	voy a perder eso se lo garantizo no y no voy a perder ya le enseñé mi historial yo no voy a
7769520	7777480	perder eso sí yo tengo paciencia y tengo disciplina que es algo que quiero enseñarle a usted pero en
7777480	7786440	todas horas es medio complicado bien número de grid cuántas veces el el grid va a comprar ya sea
7786440	7793320	si baja o sube porque es neutral lo que yo voy a hacer es ir probando yo le voy a poner 25 y
7793320	7802480	me dice que va a ser la ganancia por grid de más o menos del 092 al 1.31 por ciento ese es el que
7802480	7812960	me sirve a mí ese es yo voy tratando de ganar por trade un 1% o más yo no me puedo permitir
7812960	7824440	ponerle aquí 50 porque esta ganancia esta esta cantidad de veces que va a comprar 50 veces usted
7824440	7832240	va a pagarle comisiones a vnex por la compraventa no por mantener abierto el grid el grid se
7832240	7841720	mantiene tranquilo verdad se mantiene ahí entonces qué pasa yo necesito ponerle 25 para que no esté
7841720	7846880	comprando y vendiendo a cada rato porque me cobraría en muchas comisiones yo voy a invertir
7846880	7852440	5.000 dólares y le voy a dar en crear grid no tengo nada más que hacer tengo 9.000 dólares le
7852440	7860960	doy crear grid y le doy confirmar recuerde usted no está operando con dinero real yo sí y aquí
7860960	7868840	está y ahí lo dejo y queda abierto es normal entrar siempre perdiendo ahora que ya lo tengo
7868840	7873400	abierto y es con dinero real no me vayan a salir ustedes que estoy en demo en una pendejada de esas
7873400	7879640	porque aquí censurado no estoy entonces si me viene no ya que esas demos no no no mire aquí
7879640	7889480	vamos a ir a btc por ejemplo y usted va a ver que aquí o sea aquí dice demo o sea estoy en vivo
7889480	7897520	estoy en línea si yo le doy clic en demo entonces voy a ir a demo es decir le doy clic en demo y
7897520	7902120	ahí está cambiando a demo y si acuerda que nosotros creo que abrimos una posición que lo
7902120	7910240	acerré no aquí está mire ve sell y buy pero aquí dicen que claramente esto que estoy en demo no
7910240	7916400	que tengo que regresar al live o sea con dinero real entonces yo me regreso el dinero real
7916400	7920480	únicamente para que sepa que no estoy bromeando cuando le digo que le acabo de meter 100.000
7920480	7926800	dólares a ese grid trading y también advierto que yo no voy a perder aquí dice que se está
7926800	7932920	ejecutando y a mí no me importa el color no hay media hasta rojo no si no me importa yo llevo
7932920	7939640	5.000 dólares allí no voy a perder ahora cómo se ve esto usted puede decidir usar un stop loss
7939640	7949280	yo no porque porque yo no es que bico un hombre joven como rayos mírese hasta que hasta el que
7949280	7961160	compró en 69.000 dólares hasta ese está ganando bueno ahorita ya no sino sino por lo menos recuperó
7961160	7968280	su su liquidez que yo espero que sí que nadie se mete 100% en 69.000 dólares verdad pero por
7968280	7972320	lo menos recuperar la liquidez para ahora sí comenzar a hacer trading de forma correcta y
7972320	7978640	automatizada para más joder qué significa aquí abajo están todas las órdenes que se van a ejecutar
7979280	7990840	si el precio de bitcoin cae a 66.200 el compra 0.00 28 de btc y si baja más compra más hasta
7990840	7996840	llegar a los 55.000 dólares cada vez que el precio vaya cayendo él va a ir haciendo compras
7996840	8005000	parciales y en caso que caiga por debajo de 55.000 dólares qué pasa jaime nada usted simplemente va
8005000	8011760	a tener bitcoin y no va a haber comprado usted en 69.000 sino que va a tener un precio promedio
8011760	8019360	que no lo conozco en este momento pero va a tener un precio promedio pongámosle de 62.000
8019360	8028600	digamos porque si lo agarró en 69 y comenzó con no a ver las compras comienzan en 66.200 y
8028600	8034520	termina en 55 digamos que le quedaría como en 60.000 su precio promedio teniendo en cuenta que
8034520	8040960	el máximo anterior fue 73.000 dólares puede ser que esa caída usted la sepa aprovechar bien porque
8040960	8047560	esa caída llegaría a la zona de soporte dentro de un retroceso de onda 4 que ya nosotros tenemos
8047560	8053320	proyectada de hecho la puse en el ejemplo para explicarlo a las personas que vayan conmigo ya
8053320	8060880	va a ver por aquí creo que lo más arriba lo puse en la onda 4 se guarda de eso no este no esta no
8060880	8069800	esta esta esa caída de que en caso que se dé no desde la 3 a la 4 que es esta que está aquí arriba
8069800	8077160	sería básicamente esa caída de 73 a 55 digamos entonces este pedazo usted lo aprovecha para ir
8077160	8083840	comprando haciendo compras parciales porque en el final de una onda 5 está proyectado 135.000
8083840	8090440	dólares de forma personal a diciembre del 2024 de acuerdo entonces los riesgos son mínimos porque
8090440	8097160	esto se hace únicamente en bitcoin ahora qué pasa si el precio comienza a subir nosotros ya
8097160	8110360	tenemos 0.031 de btc que equivale a 2888 dólares si el precio comienza a subir a partir de 66.829
8110360	8117360	que es mi entrada la entrada 1 pues aquí lo que va a pasar es que esto va a comenzar a ganar dólares
8117520	8125400	de repente va a tener 10 20 30 40 50 dólares 100 dólares 200 dólares 300 dólares y cuando usted
8125400	8133560	se sienta bien con esos 300 dólares cierra la estrategia y gano 300 dólares si se le va para
8133560	8141640	abajo lo que va a ganar es bitcoin de acuerdo entonces no tiene una una no tiene usted en sí
8141640	8149640	un riesgo de perder así grave no porque solamente es bitcoin y es lo que voy a dejar yo acá y en el
8149640	8157600	historial en un futuro yo le voy a volver a mostrar que ese grid yo le volví a ganar dinero y esta que
8157600	8163400	es la cuenta educativa esto refleja básicamente las ganancias que yo he ido teniendo en mi cuenta
8163400	8172240	real donde operó no con 5000 dólares y no digamos que ya operó en serio se entiende bien
8172240	8179120	cuánto cobran por comisión la comisión de spot que te cobrarían igual que como que tú vayas a
8179120	8185920	comprar bitcoin el spot sólo el infinit perdón el spot el bot lo único que hace es comprar de
8185920	8194680	forma automatizada eso es todo no hace otra cosa más que eso seguimos el control de las comisiones
8194680	8199640	ya se les expliqué practicar la paciencia eso está en rojo yo no yo lo que le digo a usted que para
8199640	8206720	practicar la paciencia usted tiene que tener una buena gestión del capital la paciencia no existe
8206720	8213320	si no tiene dinero y para tener dinero usted lo tiene que tener libre no hipotecado se entiende
8213320	8216600	bien y es la última
8219240	8225960	la diversificación ya está en el cuadro aquel la actualización constante aquí mire está en
8225960	8233680	posición número 7 porque a mí no me gusta actualizarme tanto yo los separo por nichos
8233680	8241840	yo me estoy metiendo en inteligencia artificial pero no me gusta meterme en cosas de nft por
8241840	8249120	ejemplo tokenización todos esos nichos no yo prefiero mantenerme con lo seguro con esas 20
8249120	8258920	criptos que yo le compartí en este dónde estoy creo que estoy por aquí aquí no aquí si yo le
8258920	8267440	compartí aquí en esta clase que ya estamos por finalizar esta 20 criptomonedas son las que yo
8267440	8272880	pero y obviamente cuando la vea se va a dar cuenta que hay dos estables con imágenes
8272880	8279560	pero y por qué es la estable fácil porque en algún momento usted en el gráfico semanal que
8279560	8286520	ya estudiamos en este documento le va a tocar que vender y para vender yo espero que no se vaya a
8286520	8293960	meter a un banco que no tendría sentido irse a meter a un banco aquí en el semanal cuando
8293960	8301960	usted se vaya y venda no sé compró xrp en 60 centavos y lo ven en 50 y lo vendió en 70 contra
8301960	8310880	que lo va a vender contra un stable con en cuales configuro yo usd t y usd c de allí para tal vez
8310880	8319800	en dai o algo así pero no es algo que yo utilice de acuerdo así que la mire casi todo lo que le
8319800	8326320	he tratado de enseñar esta tarde está resumido en este cuadro preste la atención a esto porque
8326320	8336680	este es el 50% de la probabilidad más alta que usted tiene de ganar de acuerdo el objetivo final
8336680	8344360	es tener un nivel de cierto como este el que como hay tres malas yo ya lo expliqué pero el nivel de
8344360	8351120	cierto está está correcto 70% más o menos estrategias perfectas no existen por mi parte
8351120	8366400	me paso con ustedes a contestar preguntas vamos a ver si hay que hay algunos hay alguna información
8366400	8374360	que tengo que darles dicen que el problema que había para descargar los documentos ya
8374360	8377160	está solucionado pueden descargar los documentos
8384960	8389280	así allá le permití me aquí me está diciendo alguien que
8390280	8404920	déjame ver esto es a vaya pero esto ya es para el evento presencial y online de méxico únicamente
8404920	8412160	no el de colombia de acuerdo esto es otra cosa esa parte no aquí claramente dice méxico allá
8412160	8421920	voy a estar del 2 al 4 de abril del 2024 con talent academy ahí voy a estar dando de forma
8421920	8428360	presencial para los que asistan y los que no pueden asistir y deseen conectarse en línea
8428360	8434360	esto tiene un costo económico no y de tiempo también principalmente para la gente que viaja
8434360	8440000	pues sí tiene tiene costos no pero son son tres días
8442880	8448560	en dos horas es difícil cubrir todos los temas hay muchos temas que no pude cubrir aquí pero
8448560	8450680	hacemos lo que se puede ahora
8453320	8456960	esto yo no sé si se los se los va a mandar
8456960	8465680	o no sé cómo bueno la página donde se los puedo poner yo o cómo
8467480	8474440	el punto es amigos que yo lo que voy a hacer allá es que también les voy a mostrar cómo
8474440	8481800	tengo dividida mi cartera y en qué criptos cuando estemos allá no el bonus este especial
8482760	8491280	cuál es el portafolio que tengo yo personal ese en ese sí lo voy a mostrar para que vean que
8491280	8501160	yo no ando comprando no les voy a adelantar pero yo soy bastante cuidadoso con lo que compro yo
8501160	8510360	no ando invirtiendo en cosas que me generen mucho riesgo y también vamos a tener otra clase exclusiva
8510360	8519040	previo a las a las o sea lo que quiero es que lo cuando ya estén conmigo en el presencial que
8519040	8527840	lleven un nivel técnico un poco más avanzado para que allá no perdamos el tiempo en pequeñezes sino
8527840	8533600	porque en este momento por ejemplo sólo les he dado una herramienta para poder operar la zona
8534160	8543600	esta zona sólo una estamos en 66 mil 364 imagínense y yo se lo dejé bajista ayer desde los 69 mil
8543600	8554080	232 y allí había gente diciendo que era falso cual falso entonces es importante estudiar
8556360	8563280	bueno y bueno y aquí ya son cuestiones de precios esto sí ya no me compete a mi
8563520	8567600	estos son los organizadores de los eventos los que deciden los que definen los precios
8571120	8577000	pero pero lo que pasa que aquí hay que compartir esto hay alguien que se los pueda mandar o que cómo
8577000	8595840	pues sí porque está ahí pero nadie va a poder entrar porque yo no o que donde se los mando yo
8595840	8610360	bueno yo me voy a pasar al lado de las preguntas yo me voy a pasar al lado de las preguntas y qué
8610360	8614960	más quieren que aquí el portafolio mío eso ya habíamos quedado que sí se los iba a mostrar
8614960	8623000	la siguiente clase también para para los de méxico exclusivamente y los tipos así es que
8623320	8633720	es que aquí quieren comer conmigo en este en el presencial voy a dar el este este impreso que
8633720	8640000	ese este que estaba atrás que no lo he terminado todavía lo sigo trabajando no este no es el otro
8640000	8648440	donde tengo todas las capturas este todavía no o sea este va a ser un material impreso que van
8648440	8655680	a tener las personas para apoyo cuando estén conmigo y también los que estén en línea van a tener
8655680	8663160	el pdf para que me vayan siguiendo paso a paso el acceso en línea el acceso presencial normal
8666680	8675880	pero está presencial también en línea presencial y presencial vip que tienes el vip en primera
8675920	8681320	fila comida privada conmigo tan sólo son 10 personas y porque si somos muchos
8683240	8686200	y la mentoría grupal conmigo 10 personas también
8688680	8694880	bueno este leo preguntas ya voy a ver cómo cómo les envío eso porque no
8706520	8717040	bueno yo no sé yo yo lo que sé que yo voy a estar ahí pero yo no les mando eso hay sabrá
8717040	8722160	dios cómo le vamos a hacer yo leo preguntas ya eso es otra cosa
8724680	8728520	recuerden el tipo de billeteras que prias que vayan a utilizar
8728520	8737280	a nivel de seguridad es un problema serio porque yo siempre como informático les digo
8737280	8740640	el problema de seguridad viene dado de la gente
8747040	8755760	los patrones de entrada de salida y todo eso tiene que ser en otra clase está de cero a básico o sea
8755760	8763680	que en este momento usted ya debería de ser básico en intermedio nosotros ni siquiera hemos
8763680	8770560	visto por ejemplo eso los patrones porque son varios patrones de entrada patrones no operables
8770560	8778920	patrones de salida y ya se me fueron dos horas con 26 minutos entonces nosotros hemos ido o está esta
8778920	8790160	tarde de cero a básico preguntas dice cómo se compra oro en venex no se compra oro solamente
8790160	8797920	se define si va a subir o va a bajar el oro vamos que te lo enseño yo tengo abierta mi sesión aquí de
8800680	8807080	del exchange de venex aquí estoy verdad entonces nos vamos a copiar hay miren otra cosa importante
8807240	8814360	me han estado preguntando que cómo seguirme los análisis que yo publico en venex yo les voy a
8814360	8821560	mandar el documento todos porque dicen que no me encuentran es que no me van a encontrar porque
8821560	8828560	yo no soy copy trader yo no soy copy trader no me van a encontrar la única manera que me puedan
8828560	8836640	encontrar es con el enlace directo a mi perfil del feed que yo les voy a compartir de allí no
8836640	8844240	me encuentran y para poder encontrarme tienen que ser referidos míos o referidos de referidos o sea
8844240	8850120	casi que casi que todos me pueden encontrar pero si usted es referido no cede de un fulanito de
8850120	8856000	de estados unidos a mí no me va a encontrar de acuerdo porque hay que meter filtros hay que
8856000	8863160	meter filtros en esto bien la parte que hay otra cosa que utilizo yo es este del capital en capital
8863160	8869360	antes de que me digan algo yo por ejemplo y ya les digo cuál utilizo yo el de 30 días
8870800	8879880	plazo fijo este es de 7 este de 30 yo por ejemplo siempre utilizo este de 9.50% a 30 días
8881320	8888000	y me dan el 9.50% de los usdt que yo pongo ahí digamos que eso fue una forma de invertir los
8888000	8898800	usdt de forma menos riesgosa porque al término de 30 días usted se gana el 9.50% de acuérdese
8898800	8906760	que es anual verdad la pg es anual o sea no vaya a esperar usted el 9.50% de 100 dólares en 30 días
8906760	8916040	eso no va a pasar sería casi un 120% mensual parece gracia nos vamos al defy de a a b que
8916040	8925280	está dando como 48% de ap y en todo caso se vendría siendo como un 5 o 6% mensual que es un
8925280	8933880	montón estamos hablando de eso me estaban preguntando de los contratos no bueno tenemos
8933880	8941280	futuros y estándar el futuro básicamente es para profesionales y el futuro estándar es para operar
8941280	8950400	todas estas acciones índice y todo esto ya lo vamos a encontrar de entrada nos da el índice lsp
8950400	8958200	aquí si usted se fijan nos vamos a ir en esta parte no sé si me sigue usted ve que dice futuros
8958200	8963320	estándar no a pues en la parte de abajo ve que dice acciones entonces aquí están las principales
8963320	8970600	acciones por ejemplo yo le podría dar seguimiento tesla a apple por ejemplo a google a microsoft
8970600	8977560	que son de las que yo pero a veces meta no me gusta bueno pero si sube el banco of america
8977560	8985600	a paypal a envidia que está a netflix y ya abrí una aquí permítame cerrarla porque el gráfico
8985600	8995280	es el mismo no y aquí que dicen a claro que no tengo fondos pues sí porque yo no tengo fondos
8995280	9001200	para operar ahí porque lo tengo o sea para operar allí hay que estar en hay que mover
9001200	9009160	fondos a la billetera de futuros entonces que me perdió que contratos estándar en perpétuel no va
9009160	9017800	a encontrar eso se viene para acá y va a ver que en futuros estándar tiene acciones que ya
9017800	9028280	les mostré los índices están todos aquí yo pero ya le digo bueno éste obviamente no
9030200	9038120	pero el dao yong y pero el náste esos tres y esta es la cuenta educativa luego tenemos los
9038120	9044840	commodities yo pero los primeros tres oro plata y petróleo oro petróleo y plata son estos tres
9044840	9049960	únicamente los que yo pero están todos los demás ahí pero yo no yo no quiero líos y aquí en más
9049960	9057760	usted puede buscar como ya por sectores no por ejemplo por bot e inteligencia artificial y si
9057760	9066120	usted le da clic la primera es fed like que con mi comunidad yo se las mandé cuando estaba era
9066120	9070880	una basura total pero subió más de 500 por ciento
9074680	9079560	a esta otra también ya van a ver ustedes cuando descarguen el documento del por ahí grt también
9079560	9087940	por supuesto esta estas tres bueno a line no la van a encontrar pero fed grt y y esta la van a
9087940	9093160	encontrar en la en el documento que descargaron
9096120	9106000	bueno esta página yo la tengo acá pero no sé cómo pasarla yo la voy a tirar aquí porque no sé
9106000	9112280	dónde tirarla así que está en pantalla y hasta yo monté un montón de cosas ahí y ni uno se fue
9115160	9122160	bueno mire sabrá a dios quién le va a pasar esa información yo por mi parte me despido yo creo
9122160	9122840	que ya estamos
9125600	9131600	dice hay el documento que mostró allí de dónde se baja se baja de esta página de
9131600	9133120	donde usted estaba viendo el streaming
9136000	9140360	de aquí se baja a usted le de fe 5 y
9143040	9147280	aquí están los documentos de apoyo que estuvimos estudiando esta esta tarde
9147280	9158360	ah no mira ya aparece aquí el aposí aquí mismo si le dan f5 van a encontrar el
9161360	9168440	el de méxico y el en línea que también es el de méxico del 12 al 4 de abril para los que
9168920	9178760	quieran ir de forma presencial o si no pueden el online se pueden inscribir aquí el documento
9178760	9185360	de las 20 criptos que yo le doy el seguimiento lo pueden descargar aquí pueden crearse la cuenta
9185360	9191640	del exchange aquí y en la plataforma de análisis en trading view aquí yo ocupo bueno trading view
9191640	9200200	y desde que no sé tengo ya como 8 años usando trading view y vinex desde septiembre del 2020
9200200	9209880	así que tengo varios años en vinex también y ya de acuerdo ah y el otro documento es este el que
9209880	9218000	dice distribución de capital eso lo va a mandar a un dropbox y si usted se fija y está el documento
9218000	9226760	yo le di clic en este momento y funciona recuerde este documento es un resumen de
9226760	9235200	esto es el 50% del éxito como trader que usted pueda tener de acuerdo eso no sale dice que si
9235200	9242200	hombre que si sales y ya te lo mostré amigos por mi parte es todo trate de hacerlo en dos horas
9242200	9251240	sin embargo me agarraron 33 minutos más yo y eso que es de 0 a básico aquí nos hace falta toda
9251240	9256840	la práctica nos hace falta intermedio y avanzado el intermedio y avanzado son los que voy a dar
9256840	9269040	de forma presencial en días o sea no en dos horas sino que en 15 horas y en méxico tres días a tope
9269600	9275640	o sea tres días a tope porque esto que yo les he enseñado a ustedes yo sé que muchos se quedaron
9276560	9283360	como en las nubes entonces tenemos que tener más tiempo para poder trabajarlo pero si yo le sigo
9283360	9288720	metiendo y metiendo y metiendo más información a usted se me va a quedar perdido porque porque
9288720	9296120	no va ya tenis mire ya tiene dos horas y media conmigo aquí y ya le usted quiere ir al baño
9296920	9300280	usted quiere hacer sus cosas quiere distraerse quiere ir a jugar
9301920	9310760	fútbol o golf el golfe es para para la gente rica entonces yo aquí me despido y nos vemos
9310760	9317200	pronto de acuerdo muchas gracias y fue un placer para mí de dos horas y media bien bien disfrutadas
9317200	9323760	me gusta mucho y luego con pasión esto me gusta enseñar de acuerdo pásenla bien
