start	end	text
6152000	6154000	la red de ARB, o
6154000	6156000	OOP,
6156000	6158000	honestamente yo no he elegido nada,
6158000	6160000	no me ha quedado tiempo de elegir yo
6160000	6162000	nada, toda la parte de logística,
6162000	6164000	de cobros,
6164000	6166000	de tipo de pago y todo eso,
6166000	6168000	lo ha hecho Raúl,
6168000	6170000	que es el que nos está ayudando,
6170000	6172000	con toda la logística,
6174000	6176000	yo no sé,
6176000	6178000	yo no hubiera
6178000	6180000	elegido ARB, ni OOP,
6180000	6182000	yo,
6182000	6184000	yo hubiera elegido,
6184000	6186000	o RC20,
6186000	6188000	que es la de Tron, perdón,
6188000	6190000	la de ETH que han elegido, o hubiese
6190000	6192000	elegido la de Tron,
6192000	6194000	pero tampoco hubiera elegido
6194000	6196000	ni ARB, ni OOP,
6196000	6198000	yo no las hubiera
6198000	6200000	elegido tampoco.
6202000	6204000	Dice, ¿cómo podemos convertir nuestros
6204000	6206000	USDT en Fiat?
6206000	6208000	¿Qué plataformas o tarjetas de débito
6208000	6210000	o crédito podemos usar?
6210000	6212000	Hay varias,
6212000	6214000	hay varias,
6214000	6216000	de hecho,
6216000	6218000	pero no quisiera hacerles publicidad,
6218000	6220000	pero hay varias, ¿de acuerdo?
6220000	6222000	¿Sabes por qué no me gusta hacerle publicidad?
6222000	6224000	Dame chance,
6224000	6226000	déjame conseguir
6226000	6228000	o probar yo primero esas
6228000	6230000	tarjetas y luego te las
6230000	6232000	recomiendo, yo tengo varias,
6232000	6234000	el problema es que ya
6234000	6236000	me estafaron a mí una vez como una
6236000	6238000	tarjeta de esos, de esas,
6238000	6240000	solo fueron 5000 dólares que perdí,
6240000	6242000	pero igual me estafaron, entonces
6242000	6244000	no crean ustedes que el youtuber no ha sido estafado,
6244000	6246000	¿cómo no? Por eso va aprendiendo uno,
6246000	6248000	entonces,
6248000	6250000	ojo con las tarjetas, tiene que haber
6254000	6256000	más pruebas, ¿no? más pruebas, hay una
6256000	6258000	que me ha ofrecido hacerle publicidad,
6258000	6260000	pero no he querido aceptar porque
6260000	6262000	la estoy probando,
6262000	6264000	y pagan bien por publicidad, pero prefiero
6264000	6266000	no aceptar.
6266000	6268000	¿Cuándo haces un taller de minería, nodos, etc.?
6268000	6270000	Podemos hacer un taller de minería también,
6270000	6272000	yo tengo equipos de minería
6272000	6274000	sumergibles,
6274000	6276000	de los que van sobre aceite,
6276000	6278000	también de los que se conectan de los largos,
6278000	6280000	pues, o sea, de los ASIC,
6280000	6282000	lo podemos hacer
6282000	6284000	también sin problema, yo conozco gente
6284000	6286000	que puede hacer toda la
6286000	6288000	logística para que vayamos
6288000	6290000	a ver cómo se mina,
6290000	6292000	a la granja de minería, pues,
6292000	6294000	para que vayan ustedes conmigo,
6294000	6296000	entramos a la granja de minería,
6296000	6298000	y allí andamos con casco,
6298000	6300000	y con la gavacha, y
6300000	6302000	comenzamos a explicar todo ahí,
6302000	6304000	solo que les advierto que el ruido
6304000	6306000	y el ambiente no es el
6306000	6308000	adecuado,
6308000	6310000	por el frío, bueno,
6310000	6312000	la temperatura creo que no sería problema
6312000	6314000	si se trabaja bien, pero el ruido
6314000	6316000	es bastante alto si no son
6316000	6318000	sumergibles.
6318000	6320000	Bien, dice, ¿en qué temporalidad vamos
6320000	6322000	a trabajar? Todas,
6322000	6324000	todas, ¿por qué?
6324000	6326000	Porque nosotros
6326000	6328000	vamos a trabajar porcentajes,
6328000	6330000	no es necesario que usted llegue
6330000	6332000	a la clase conmigo y me diga,
6332000	6334000	Jaime, yo tengo mil dólares, no, no, no, no, no,
6334000	6336000	no vamos a hablar de dinero,
6336000	6338000	vamos a hablar de porcentajes,
6338000	6340000	eso es lo que nosotros vamos a hacer,
6340000	6342000	ahora, como yo sé,
6342000	6344000	en Colombia hay gente que
6344000	6346000	hubo uno que me salió ayer como con
6346000	6348000	500 bitcoin, o sea,
6348000	6350000	vamos, que yo no tengo ni,
6350000	6352000	no le llego ni, o sea, ni al,
6352000	6354000	ni a las rodillas pues,
6354000	6356000	ni, ni, ni, no le llego ni a la uña,
6356000	6358000	¿me entiende? Entonces,
6358000	6360000	obviamente no le voy a decir
6360000	6362000	quién es porque ni me acuerdo, el punto
6362000	6364000	es que en México va a pasar igual,
6364000	6366000	va a llegar gente que tiene muchísimo
6366000	6368000	y va a llegar gente que tiene menos,
6368000	6370000	entonces, por eso manejamos
6370000	6372000	porcentajes, ¿de acuerdo?
6372000	6374000	Siguiente,
6374000	6376000	podrías explicar por qué 5 días antes
6376000	6378000	y 5 días después del handling no debemos operar
6378000	6380000	porque yo considero que esas,
6380000	6382000	en esos días va a haber
6382000	6384000	mucha volatilidad,
6384000	6386000	entonces, si usted no, si usted es nuevo,
6386000	6388000	bueno, yo podría operar, pero como yo no,
6388000	6390000	mi streaming no es para mí,
6390000	6392000	porque si fuera para mí no lo hago,
6392000	6394000	porque ya sé,
6394000	6396000	mi streaming es para que me escuche
6396000	6398000	el que no sabe,
6398000	6400000	entonces, si no sabe y me está escuchando,
6400000	6402000	esos días tiene que ser
6402000	6404000	porque va a perder,
6404000	6406000	o sea, porque ustedes, los patrones van a fallar
6406000	6408000	por todas partes,
6408000	6410000	o sea, usted va a ver un patrón de entrada y le va a fallar,
6410000	6412000	usted va a ver un patrón de salida,
6412000	6414000	se sale y sube más, ¿por qué?
6414000	6416000	por la coyuntura
6416000	6418000	que tenemos en cuanto a qué
6418000	6420000	va a pasar, todo
6420000	6422000	la incertidumbre de que viene
6422000	6424000	el halving, si va a ser
6424000	6426000	para la fecha del halving,
6426000	6428000	el comprar el rumor y vender
6428000	6430000	en la noticia sale el halving y el precio
6430000	6432000	o sale el halving,
6432000	6434000	los mineros caen, sale la noticia,
6434000	6436000	se cae un exchange y todo se desploma,
6436000	6438000	entonces, va a ser
6438000	6440000	toda esa zona va a ser más especulativa
6440000	6442000	que técnica,
6442000	6444000	¿de acuerdo?
6444000	6446000	entonces, si va a ser más especulativa,
6446000	6448000	deje que los especuladores
6448000	6450000	operemos ahí y usted,
6450000	6452000	que me escucha del otro lado de la pantalla,
6452000	6454000	que está prendiendo,
6454000	6456000	usted no tiene que operar,
6456000	6458000	hay gente que a veces me dice,
6458000	6460000	porque yo publico, por ejemplo, que voy a 20x
6460000	6462000	en bitcoin,
6462000	6464000	pero es que eso soy yo,
6464000	6466000	yo vengo desde el 2014,
6466000	6468000	ahora, para poder enseñar,
6468000	6470000	yo no puedo ir a decir
6470000	6472000	a youtube que usted vaya a 20x,
6472000	6474000	porque usted,
6474000	6476000	capaz que no tiene la misma experiencia
6476000	6478000	que yo, bueno, de hecho no,
6478000	6480000	y seguro que no,
6480000	6482000	capaz que tiene más,
6482000	6484000	y por eso usted va a 50x,
6484000	6486000	si me entienden, o sea,
6486000	6488000	lo que yo explico es para la gente,
6488000	6490000	no para mí, en mi caso,
6490000	6492000	yo solo digo aquí en confianza,
6492000	6494000	de las últimas operaciones
6494000	6496000	que hicimos en mi comunidad privada,
6496000	6498000	por ejemplo, yo les mandé una que se llamaba
6498000	6500000	la I,
6500000	6502000	se las mandé cuando era una basura,
6502000	6504000	pero era del sector de inteligencia
6504000	6506000	artificial,
6506000	6508000	casi, casi, ya cuando
6508000	6510000	anuncié que iba a cerrar mi grupo privado,
6510000	6512000	ya estaba dando 500%
6512000	6514000	de ganancia,
6514000	6516000	en spot por supuesto,
6516000	6518000	la aguantamos quizás unos 6 meses,
6518000	6520000	hasta que explotó,
6520000	6522000	de inteligencia artificial,
6522000	6524000	y dio ese resultado y ya los mandé a vender,
6524000	6526000	y se acabó,
6526000	6528000	viste, entonces,
6528000	6530000	y era una basura,
6530000	6532000	o sea, me refiero a que es algo
6532000	6534000	que yo no puedo andar analizando
6534000	6536000	en youtube, porque si yo digo
6536000	6538000	que tiene una entrada al sistema,
6538000	6540000	la gente compra y se pumpea,
6540000	6542000	el poco volumen que tiene,
6542000	6544000	porque en youtube como a veces habemos
6544000	6546000	4000 o 5000 personas,
6546000	6550000	si yo digo que una cosita que vale 0.00001 centavo,
6550000	6552000	va a subir,
6552000	6554000	en el momento va a subir,
6554000	6556000	que la gente tiene maña de comprar a la hora del youtuber,
6556000	6558000	y eso no es correcto,
6558000	6560000	de acuerdo, seguimos,
6562000	6564000	bueno, lo de los 5 días antes y después,
6564000	6566000	ya saben, ya les dije por qué,
6566000	6568000	tu estrategia sirve para la renta variable,
6568000	6570000	no sé que te refieres con eso,
6570000	6572000	con lo de la renta variable,
6572000	6574000	explicate mejor,
6574000	6576000	porque por ejemplo yo utilizo interés
6576000	6578000	compuesto, interés simple,
6578000	6580000	dependiendo de la temporalidad,
6580000	6582000	renta variable, aquí en crypto,
6582000	6584000	no sé a que te refieres exactamente,
6584000	6586000	porque por ejemplo,
6586000	6588000	si la gente me pregunta si funciona en forex,
6588000	6590000	no, no sé, yo no,
6590000	6592000	o sea, la única manera de saber es probándola,
6592000	6594000	y como no tengo el backtesting,
6594000	6596000	prefiero decir, no sé,
6596000	6598000	o sea, habría que hacer el backtesting,
6602000	6604000	dice, Jaime vas a estar enviando operaciones
6604000	6606000	en vnext como hacíamos cuando estábamos
6606000	6608000	en la comunidad, no son operaciones,
6608000	6610000	es decir,
6610000	6612000	digamos, es como,
6612000	6614000	como una señal, pues,
6614000	6616000	o sea, yo pongo,
6616000	6618000	la explicación,
6618000	6620000	no tanto, porque nadie está
6620000	6622000	pagando nada por eso, o sea, yo lo pongo,
6622000	6624000	porque igual a alguien le puede servir,
6626000	6628000	yo pongo target,
6628000	6630000	entrada, stop,
6630000	6632000	5x,
6632000	6634000	por ejemplo, y moneda,
6634000	6636000	y por qué, creo que va a subir,
6636000	6638000	el que sabe mi estrategia entra,
6638000	6640000	mira la configuración,
6640000	6642000	y si conoce mi estrategia,
6642000	6644000	va a ver que sí tiene entrada,
6644000	6646000	entonces, pero,
6646000	6648000	allí ya, ese lo,
6648000	6650000	digamos, el que la ve,
6650000	6652000	el que decide si le sirve o no,
6652000	6654000	capaz que solo entra la ve,
6654000	6656000	y ya está,
6656000	6658000	no hace, no,
6658000	6660000	no lo opera, pues,
6660000	6662000	y de repente no mando nada, como hoy,
6662000	6664000	por ejemplo, que ni ayer, ni ayer, ni ayer,
6664000	6666000	yo no he mandado nada,
6666000	6668000	no voy a mandar nada, porque
6668000	6670000	tengo bastante trabajo
6670000	6672000	en este momento, voy con ustedes,
6672000	6674000	y mi objetivo es,
6674000	6676000	usted al finalizar esto,
6676000	6678000	usted tiene que quedar operando,
6678000	6680000	tiene que, si es que mire,
6680000	6682000	si ustedes no van a cenar,
6682000	6684000	si no aprenden,
6684000	6686000	yo, no, cómo no, si van a cenar,
6686000	6688000	hombre, o sea, si vamos
6688000	6690000	a cenar, pero no vamos a ir
6690000	6692000	a, no vamos, no vamos a cenar,
6692000	6694000	vamos a aprender,
6694000	6696000	yo quiero que después de que ya usted haya aprendido,
6696000	6698000	cenamos, y después,
6698000	6700000	a la fiesta,
6700000	6702000	pero todo en su lugar,
6704000	6706000	no les voy a quitar tampoco lo que el organizador
6706000	6708000	está haciendo, o sea, no los voy a
6708000	6710000	tener ahí metidos hasta las nueve de la noche,
6710000	6712000	porque no aprenden,
6712000	6714000	pero vamos a poner, porque usted está pagando,
6716000	6718000	¿Puedes reenviar tu cartera
6718000	6720000	a los nuevos?
6720000	6722000	Todavía no he cambiado la cartera,
6722000	6724000	sigue siendo esa que ustedes han visto ahí,
6724000	6726000	la que les mandé los documentos se van a volver
6726000	6728000	a enviar para las personas
6728000	6730000	que
6730000	6732000	que han entrado
6732000	6734000	después, digamos,
6734000	6736000	y ahora sí que solamente
6736000	6738000	a ustedes, a los que han pagado, porque no,
6738000	6740000	los demás,
6740000	6742000	yo creo que el que quiere aprender
6742000	6744000	aprende, y el que no, aunque uno
6744000	6746000	está encima queriéndoles enseñar, o sea,
6746000	6748000	gratis o de pago, igual no va a aprender,
6750000	6752000	de acuerdo,
6752000	6754000	seguimos, ¿qué más dice?
6756000	6758000	Claro,
6758000	6760000	dice, ¿qué opinión tiene sobre complementar
6760000	6762000	cualquier estrategia con la interpretación
6762000	6764000	de las formaciones de velas japonesas?
6764000	6766000	Claro, eso sirve,
6766000	6768000	siempre sirve, por ejemplo, yo utilizo la Bimbar,
6768000	6770000	tanto por la parte baja y por la parte alta,
6770000	6772000	dobles techos,
6772000	6774000	dobles suelos, triples techos, triples suelos,
6774000	6776000	esos documentos ya se los envíen,
6776000	6778000	a todos
6778000	6780000	se los envíen, los patrones de cambio de
6780000	6782000	tendencia, esos
6784000	6786000	tienen que estar memorizados ya,
6786000	6788000	usted ve un doble techo y sabe
6788000	6790000	que viene el te joden,
6790000	6792000	si está
6792000	6794000	en el mercado no regulado, en el
6794000	6796000	mercado no regulado,
6796000	6798000	ahora si usted está en el mercado
6798000	6800000	regulado operando el oro,
6800000	6802000	entonces es probable que el te joden
6802000	6804000	no se dé, porque no vamos a comparar
6804000	6806000	el volumen que mueve el oro al volumen
6806000	6808000	que muere una shitcoin,
6808000	6810000	pero por supuesto que
6810000	6812000	el análisis técnico funciona principalmente
6812000	6814000	en el mercado regulado,
6814000	6816000	pero como nosotros vamos a estudiar
6816000	6818000	el mercado no regulado,
6818000	6820000	la volatilidad y la
6820000	6822000	manipulación se manifiesta más,
6822000	6824000	entonces lo que es un doble techo
6824000	6826000	para nosotros es un te joden,
6828000	6830000	seguimos,
6832000	6834000	a los índices,
6834000	6836000	a ver,
6836000	6838000	miren, yo utilizo vnex
6838000	6840000	porque es simple,
6840000	6842000	porque mi estrategia es
6842000	6844000	simple, por eso,
6846000	6848000	porque hacia el nivel de comisiones nos vamos,
6848000	6850000	las comisiones de ellos,
6850000	6852000	digamos que no están caras, pero están
6852000	6854000	al nivel de las demás,
6854000	6856000	entonces no es que esté en vnex
6856000	6858000	por las comisiones, porque básicamente
6858000	6860000	pagaría igual en otra parte,
6860000	6862000	es porque es simple,
6862000	6864000	a mi me gusta lo simple,
6864000	6866000	yo no quiero líos, entonces,
6866000	6868000	que tengo en vnex
6868000	6870000	para poder operar
6870000	6872000	con mis usdt,
6872000	6874000	tengo acciones,
6874000	6876000	la blue chip,
6876000	6878000	envidia, apple,
6878000	6880000	amazon,
6880000	6882000	todo eso las tiene usted aquí en
6882000	6884000	vnex,
6884000	6886000	tengo los tres índices que yo opero,
6886000	6888000	sp500, el nasdaq y el daoyons,
6888000	6890000	tengo los commodities,
6890000	6892000	los tres que yo opero,
6892000	6894000	petróleo, plata y oro,
6894000	6896000	y tengo bitcoin,
6896000	6898000	ahora, también tienen forex,
6898000	6900000	pero yo no me meto en forex,
6900000	6902000	entonces, tengo todo lo que necesito
6902000	6904000	en este exchange, ahora, a nivel,
6904000	6906000	que yo solo voy a explicar después,
6906000	6908000	a nivel de gestión,
6910000	6912000	usted no tiene que estar solo en un exchange,
6912000	6914000	hay que estar en dos,
6914000	6916000	en uno solo no,
6918000	6920000	hay que estar en dos, hay que estar
6920000	6922000	futuros aquí y spot aquí,
6922000	6924000	pero como yo me he quedado ahorita,
6924000	6926000	porque me fui de binance por algunos
6926000	6928000	líos que no conmigo,
6928000	6930000	ellos siempre me han tratado bien,
6930000	6932000	como usuario,
6932000	6934000	yo no conozco nadie de binance,
6936000	6938000	como usuario nunca tuve quejas,
6938000	6940000	desde el 2017 hasta enero del 2023,
6940000	6942000	nunca tuve quejas,
6942000	6944000	siempre bien profesionales,
6944000	6946000	nunca me robaron nada,
6946000	6948000	transparencia total,
6948000	6950000	sin embargo,
6950000	6952000	me salí de ahí,
6952000	6954000	pues ya saben ustedes por lo que pasó,
6954000	6956000	seguimos,
6958000	6960000	dice hola Jaime salud desde México,
6960000	6962000	cual es la historia detrás de tu estrategia,
6962000	6964000	como la desarrollaste,
6964000	6966000	ajá,
6966000	6968000	es lo que le decía,
6968000	6970000	los indicadores originales,
6970000	6972000	yo les puedo dar el nombre de la empresa
6972000	6974000	que los vende,
6974000	6976000	esos indicadores originales
6976000	6978000	valen más o menos como 550 dólares
6978000	6980000	la membresía
6980000	6982000	para poder utilizarlos,
6984000	6986000	entonces yo quería
6986000	6988000	utilizar esos, pero
6988000	6990000	aunque yo los
6990000	6992000	comprara,
6992000	6994000	ellos solo funcionan en plataformas
6994000	6996000	como MetaTrader
6996000	6998000	4,
6998000	7000000	no hay MetaTrader 5,
7000000	7002000	entonces allí te van
7002000	7004000	limitando,
7004000	7006000	no son indicadores que tú puedas
7006000	7008000	usar en TradingView por ejemplo,
7008000	7010000	y a mí me gusta lo simple,
7010000	7012000	ahora,
7012000	7014000	de allí resultó mi estrategia,
7014000	7016000	porque yo dije, ok, bueno, pero es que
7016000	7018000	mi comunidad privada,
7018000	7020000	y la comunidad
7020000	7022000	de cripto en general,
7022000	7024000	es una comunidad que yo considero que
7024000	7026000	no es millonaria,
7026000	7028000	o sea, los millonarios están
7028000	7030000	invirtiendo, son
7030000	7032000	inversionistas pues, entonces
7032000	7034000	la comunidad latina somos gente
7034000	7036000	pobre, somos gente que queremos
7036000	7038000	crecer, entonces necesitamos herramientas
7038000	7040000	baratas, pero que funcionen,
7042000	7044000	entonces lo más barato que encontramos es TradingView,
7044000	7046000	10 dolaritos allí al mes,
7046000	7048000	y nos vamos con unos
7048000	7050000	indicadores que si se comprar
7050000	7052000	ustedes los originales, le costaría 500
7052000	7054000	dólares mensuales, mientras que con
7054000	7056000	la estrategia mía,
7056000	7058000	le aguanta con 10 dolaritos
7058000	7060000	mensuales que no me los está pagando a mí, se los paga
7060000	7062000	TradingView,
7064000	7066000	toda la vida he estado yo en TradingView,
7066000	7068000	y no tengo partner con ellos,
7068000	7070000	hombre, que ahora sí les dije,
7070000	7072000	les escribí, porque ellos
7072000	7074000	me escribieron a mí,
7074000	7076000	esto de
7076000	7078000	TradingView en
7078000	7080000	español, por
7080000	7082000	X me escribieron, que cuando quisiera algo,
7082000	7084000	pues les escribieron, entonces yo
7084000	7086000	les dije que iba a estar en México, y que
7086000	7088000	si me podían regalar un par de cuentas para
7088000	7090000	sortearlas con ustedes, por lo
7090000	7092000	mismo, porque hay gente que me dice, pero es que yo
7092000	7094000	no quiero pagar, bueno, tal vez
7094000	7096000	se la gana,
7096000	7098000	de acuerdo, tal vez se la gana,
7098000	7100000	pero no logré conseguir mucho,
7100000	7102000	solo tengo una,
7102000	7104000	de 2400 al año,
7106000	7108000	es caro, de acuerdo,
7110000	7112000	¿Cómo es el proceso por encontrar oportunidades
7112000	7114000	como LIE?
7116000	7118000	Mira, hay que utilizar
7118000	7120000	las herramientas de Inteligencia Artificial que tenemos
7120000	7122000	hoy, todo
7122000	7124000	el sector, todo el sector
7124000	7126000	de Inteligencia Artificial
7126000	7128000	es lo que hay que estudiar
7128000	7130000	hoy, si usted quiere
7130000	7132000	ser alguien mañana,
7132000	7134000	en el sentido
7134000	7136000	metafórico, verdad,
7136000	7138000	si usted quiere estudiar
7138000	7140000	blockchain, eso es como aprender
7140000	7142000	a leer y escribir,
7142000	7144000	o sea, si no sabe de blockchain,
7144000	7146000	es como no
7146000	7148000	saber leer y escribir,
7150000	7152000	es así,
7152000	7154000	entonces, hay un proceso que también
7154000	7156000	se los puedo enseñar, como voy yo para buscar,
7156000	7158000	lo vamos a ver todo eso en el
7158000	7160000	taller, solo que depende de
7160000	7162000	que tan rápido lo hagamos, para llegar a
7162000	7164000	esos puntos,
7164000	7166000	dicen, no, no, no funciona USA
7166000	7168000	en Vinex,
7168000	7170000	es que no tienen permiso,
7170000	7172000	eso es lo que yo le digo a la gente,
7172000	7174000	porque cuando yo vi que Vinex
7174000	7176000	no estaba usando el keyway C,
7176000	7178000	mientras que otros exchanges
7178000	7180000	C,
7180000	7182000	yo obviamente hablé con
7182000	7184000	las personas de Vinex, que qué estaba pasando,
7184000	7186000	y saben,
7186000	7188000	me convencieron de que tienen claro
7188000	7190000	lo que están haciendo,
7192000	7194000	me dijeron, bueno,
7194000	7196000	Vinex no está
7196000	7198000	disponible en los países donde está
7198000	7200000	regulado,
7200000	7202000	perfecto,
7202000	7204000	ahora,
7204000	7206000	si no está regulado, Vinex está disponible,
7208000	7210000	sin keyway C,
7212000	7214000	y yo dije, hombre,
7214000	7216000	tienen razón,
7216000	7218000	porque Vinex está comprometida
7218000	7220000	a la empresa, está comprometida a respetar
7220000	7222000	las leyes de ese país,
7222000	7224000	no del mundo,
7224000	7226000	entonces, no sé, pongamos aquí en El Salvador,
7226000	7228000	Vinex no está prohibido,
7228000	7230000	entonces, ¿por qué tendría que tener
7230000	7232000	keyway C, si nadie les está
7232000	7234000	pidiendo eso?
7236000	7238000	Cuando me explicaron eso, dije yo,
7238000	7240000	tienen razón,
7240000	7242000	¿por qué voy a obligar yo
7242000	7244000	a todo el planeta a meterle un keyway C,
7244000	7246000	si el planeta no me lo está
7246000	7248000	pidiendo, me lo está pidiendo un país,
7248000	7250000	entonces, en ese país,
7250000	7252000	yo como empresa, puedo decidir también
7252000	7254000	largarme de allí,
7254000	7256000	que fue lo que les estuve diciendo yo a los de
7256000	7258000	Binance, US, largo,
7258000	7260000	va que sí,
7260000	7262000	desde enero, vayanse,
7262000	7264000	hombre, si allí no los quieren, ¿qué están haciendo ahí?
7264000	7266000	de la mano con los políticos,
7266000	7268000	larguense, va a caer preso, falla CZ,
7268000	7270000	ven lo que les digo,
7270000	7272000	entonces, allí es donde yo veo
7272000	7274000	la administración
7274000	7276000	de alguien
7276000	7278000	que está pensando a largo plazo,
7278000	7280000	mientras el otro que está pensando
7280000	7282000	crecer
7282000	7284000	rápido,
7284000	7286000	no tienen visión a futuro, sino que quieren
7286000	7288000	crecer rápido,
7288000	7290000	entonces, no, la regulación tiene que
7290000	7292000	llegar por país,
7294000	7296000	así es la cosa, bien,
7296000	7298000	seguimos, más preguntas,
7298000	7300000	si ya vamos a comenzar,
7300000	7302000	ya voy a comenzar el otro streaming, el normal
7302000	7304000	de todos, amigos,
7304000	7306000	un dato importante,
7306000	7308000	los nuevos bonus ya están disponibles
7308000	7310000	en la página web,
7310000	7312000	todos los inscritos
7312000	7314000	los tienen,
7314000	7316000	y los que se inscriban
7316000	7318000	hasta el domingo,
7318000	7320000	va a estar el de DeFi,
7320000	7322000	y el acceso a la zona de claxura,
7322000	7324000	la cuenta
7324000	7326000	profesional de TradingView ya está,
7326000	7328000	déjame ver, yo creo que eso lo puedo
7328000	7330000	mostrar yo mejor acá,
7330000	7332000	nos estamos
7332000	7334000	dependiendo a esto,
7334000	7336000	a esto,
7336000	7338000	los nuevos bonus, no,
7338000	7340000	que llevamos, el de DeFi,
7340000	7342000	que yo espero que nos quede tiempo,
7342000	7344000	pero dependo de ustedes,
7344000	7346000	por eso hago esta hora y media,
7346000	7348000	antes de irnos, ya de forma presencial
7348000	7350000	al taller, porque
7350000	7352000	quisiera hablar de esto, quisiera hablar
7352000	7354000	de Lightning Network, quisiera mostrarles
7354000	7356000	mi nodo, cómo se monta,
7356000	7358000	cómo se gana liquidez entrante,
7358000	7360000	porque la gente no lo maneja,
7360000	7362000	no lo maneja porque lo leen en los libros,
7362000	7364000	yo no, yo tengo mi laboratorio
7364000	7366000	aquí atrás, aquí yo me divierto,
7366000	7368000	allá tengo minicomputadoras
7368000	7370000	donde les estoy instalando Ambrel,
7370000	7372000	donde les estoy instalando
7372000	7374000	Citadel, les estoy instalando
7374000	7376000	Linux, les estoy instalando,
7376000	7378000	¿me entienden? Entonces no es lo mismo
7378000	7380000	el que te enseña con teoría,
7380000	7382000	a cuando viene un cabrón que te enseña,
7382000	7384000	y que ya lo hizo,
7386000	7388000	porque cuando lo haces es que se vienen
7388000	7390000	todas las dudas, porque en la teoría
7390000	7392000	no, ahí todos estamos claros.
7392000	7394000	Bien, en el DeFi, ojalá lo podamos ver,
7394000	7396000	si no pues se quedan únicamente con el documento
7396000	7398000	que está preparado para ustedes, y será
7398000	7400000	para todos los alumnos
7400000	7402000	que ya están inscritos.
7402000	7404000	Bueno, ustedes pueden revisar la página,
7404000	7406000	la guía para operar futuros,
7406000	7408000	los futuros definitivamente sí,
7408000	7410000	los vamos a ver, o sea no nos vamos a quedar
7410000	7412000	solo en Spot, vamos a ver los futuros
7412000	7414000	durante el taller, y
7414000	7416000	la cuenta profesional de Trading View,
7416000	7418000	que es este que está aquí, miren,
7418000	7420000	es una profesional
7420000	7422000	expert que tiene hasta Ejecutivo
7422000	7424000	incorporado, entonces
7424000	7426000	ojalá que la persona que se la gane
7426000	7428000	sepa
7428000	7430000	aprovecharla,
7430000	7432000	porque este tipo de
7432000	7434000	cuentas ya van al segundo,
7434000	7436000	el precio va en tiempo real,
7436000	7438000	mientras que las Essentials
7438000	7440000	llevan un cierto delay,
7440000	7442000	que es un vez poquito, pero llevan cierto
7442000	7444000	delay, de acuerdo, en la acción del precio.
7444000	7446000	Entonces, ya tienen todo eso ahí,
7446000	7448000	que más,
7448000	7450000	todos estos bonus
7450000	7452000	terminan el viernes,
7452000	7454000	en total hay cuatro bonus activos
7454000	7456000	ahora, esta solo es
7456000	7458000	una cuenta que tengo, no pude conseguir más,
7458000	7460000	lo siento, de verdad, Trading View
7460000	7462000	es bastante socado en cuanto a
7462000	7464000	a donar sus
7464000	7466000	cuentas, pero, hombre, que por lo menos
7466000	7468000	a...
7468000	7470000	es que lo que pasa es que vale
7470000	7472000	2.400 dólares, entonces
7472000	7474000	pues poquito no es tampoco,
7474000	7476000	la de operar
7476000	7478000	futuros, descarguense el documento,
7478000	7480000	si los que
7480000	7482000	no lo tienen, lo van a
7482000	7484000	recibir, ¿no?
7484000	7486000	cuando lo reciban, es un documento,
7486000	7488000	una hoja es,
7488000	7490000	y esa resume
7490000	7492000	cómo se opera futuro de forma
7492000	7494000	correcta, aplicando
7494000	7496000	mi estrategia, entonces
7496000	7498000	lo que vamos a hacer es aprender bien la estrategia
7498000	7500000	para que después no tenga duda,
7500000	7502000	estos documentos se le van a estar
7502000	7504000	haciendo llegar a usted nuevamente
7504000	7506000	el fin de semana,
7506000	7508000	previo a que ya estemos de forma
7508000	7510000	presencial en México
7510000	7512000	y los que vayan a estar de forma virtual
7512000	7514000	atentos
7514000	7516000	a poner en su calendario,
7518000	7520000	agéndeme en su calendario,
7520000	7522000	porque si está en Japón,
7522000	7524000	no...
7524000	7526000	ese no era el de veinte hojas, dice.
7530000	7532000	No, el de veinte, no,
7532000	7534000	ese es otro.
7534000	7536000	Amigos, ocho treinta y cinco,
7536000	7538000	voy a finalizar acá, preguntas y
7538000	7540000	respuestas, los documentos ya saben,
7540000	7542000	me preparo para el streaming
7542000	7544000	público,
7544000	7546000	el normal, el de la noche,
7546000	7548000	y nos vemos
7548000	7550000	si van al presencial,
7550000	7552000	nos vemos en Talentland,
7552000	7554000	si van a estar online,
7554000	7556000	igualmente lo voy a estar viendo,
7556000	7558000	y espero
7558000	7560000	que allá voy a resolver
7560000	7562000	todas las dudas que tengan
7562000	7564000	ya con gráficos, con documentos,
7564000	7566000	con explicación,
7566000	7568000	con plumón en mano,
7568000	7570000	con micrófono, con...
7570000	7572000	hasta con Zen incluida.
7572000	7574000	¿Se entiende bien la idea?
7574000	7576000	Yo sé que sí, nos la vamos a pasar bien.
7576000	7578000	Muchas gracias y finalizo aquí.
7578000	7580000	Nos vemos en el streaming, no sé si van a estar
7580000	7582000	o se van a dormir ya.
